
att48; 48; genetic_algorithm_10; 0; 4; 45.442502; 10862.000000
berlin52; 52; genetic_algorithm_10; 0; 4; 22.531481; 7657.000000
bier127; 127; genetic_algorithm_10; 0; 4; 83.933853; 122186.000000
burma14; 14; genetic_algorithm_10; 0; 4; 0.432022; 3323.000000
ch130; 130; genetic_algorithm_10; 0; 4; 600.011185; 6377.000000
ch150; 150; genetic_algorithm_10; 0; 4; 600.023185; 6612.000000
eil101; 101; genetic_algorithm_10; 0; 4; 397.931613; 639.000000
eil51; 51; genetic_algorithm_10; 0; 4; 24.507765; 434.000000
eil76; 76; genetic_algorithm_10; 0; 4; 129.302134; 554.000000
gr137; 137; genetic_algorithm_10; 0; 4; 600.050887; 73859.000000
gr96; 96; genetic_algorithm_10; 0; 4; 255.559308; 56733.000000
kroA100; 100; genetic_algorithm_10; 0; 4; 73.664139; 21389.000000
kroA150; 150; genetic_algorithm_10; 0; 4; 528.574763; 27370.000000
kroB100; 100; genetic_algorithm_10; 0; 4; 118.399782; 22442.000000
kroB150; 150; genetic_algorithm_10; 0; 4; 595.980720; 26694.000000
kroC100; 100; genetic_algorithm_10; 0; 4; 98.130148; 21232.000000
kroD100; 100; genetic_algorithm_10; 0; 4; 154.115193; 21883.000000
kroE100; 100; genetic_algorithm_10; 0; 4; 128.929612; 22466.000000
lin105; 105; genetic_algorithm_10; 0; 4; 104.090758; 14875.000000
pr107; 107; genetic_algorithm_10; 0; 4; 142.313819; 44384.000000
pr124; 124; genetic_algorithm_10; 0; 4; 535.042271; 59908.000000
pr136; 136; genetic_algorithm_10; 0; 4; 175.566323; 104171.000000
pr144; 144; genetic_algorithm_10; 0; 4; 600.013786; 58862.000000
pr76; 76; genetic_algorithm_10; 0; 4; 125.097587; 111328.000000
rat99; 99; genetic_algorithm_10; 0; 4; 101.520217; 1259.000000
rd100; 100; genetic_algorithm_10; 0; 4; 123.516743; 8296.000000
st70; 70; genetic_algorithm_10; 0; 4; 42.512017; 697.000000
ulysses16; 16; genetic_algorithm_10; 0; 4; 0.908801; 6865.000000
ulysses22; 22; genetic_algorithm_10; 0; 4; 2.724495; 7013.000000
